string,html,head,script,link,meta,title,base,body,div,a,img,span,form,input,button,ul,li,i,dl,dt,dd,style,p,h2,h3,br,number_of_tags,wb_div,h1,svg,path,g,rect,h4,select,option,figure,figcaption,vc:icon-close,noscript
1745,1,1,30,6,6,1,1,1,167,439,120,26,1,3,1,16,84,9,55,55,220,3,41,9,16,2,3059,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,1,1,34,4,6,1,1,1,176,442,120,28,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3117,2,0,0,0,0,0,0,0,0,0,0,0,0
1784,1,1,34,4,6,1,1,1,176,442,120,28,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3118,2,0,0,0,0,0,0,0,0,0,0,0,0
1783,1,1,34,4,6,1,1,1,176,442,120,28,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3117,2,0,0,0,0,0,0,0,0,0,0,0,0
1783,1,1,34,4,6,1,1,1,176,442,120,28,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3117,2,0,0,0,0,0,0,0,0,0,0,0,0
1792,1,1,34,4,6,1,1,1,176,445,122,29,1,3,1,16,84,9,55,55,221,5,41,9,16,2,3133,2,0,0,0,0,0,0,0,0,0,0,0,0
1791,1,1,34,4,6,1,1,1,176,445,122,29,1,3,1,16,84,9,55,55,221,5,41,9,16,2,3132,2,0,0,0,0,0,0,0,0,0,0,0,0
1793,1,1,34,4,6,1,1,1,176,445,122,29,1,3,1,16,84,9,55,55,221,5,41,9,16,2,3134,2,0,0,0,0,0,0,0,0,0,0,0,0
1792,1,1,34,4,6,1,1,1,176,445,122,29,1,3,1,16,84,9,55,55,221,5,41,9,16,2,3133,2,0,0,0,0,0,0,0,0,0,0,0,0
1791,1,1,34,4,6,1,1,1,176,445,122,29,1,3,1,16,84,9,55,55,221,5,41,9,16,2,3132,2,0,0,0,0,0,0,0,0,0,0,0,0
1793,1,1,34,4,6,1,1,1,176,445,122,29,1,3,1,16,84,9,55,55,221,5,41,9,16,2,3134,2,0,0,0,0,0,0,0,0,0,0,0,0
1759,1,1,30,6,6,1,1,1,167,444,123,27,1,3,1,16,85,9,55,55,221,3,41,9,16,2,3084,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,1,1,30,6,6,1,1,1,167,444,123,27,1,3,1,16,85,9,55,55,221,3,41,9,16,2,3084,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,1,1,30,6,6,1,1,1,167,444,123,27,1,3,1,16,85,9,55,55,221,3,41,9,16,2,3084,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,1,1,30,6,6,1,1,1,167,444,123,27,1,3,1,16,85,9,55,55,221,3,41,9,16,2,3084,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,1,1,34,4,6,1,1,1,176,447,123,29,1,3,1,16,85,9,55,55,221,5,41,9,16,2,3141,2,0,0,0,0,0,0,0,0,0,0,0,0
1754,1,1,30,6,6,1,1,1,167,442,122,27,1,3,1,16,84,9,55,55,221,3,41,9,16,2,3075,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,1,1,30,6,6,1,1,1,167,441,122,27,1,3,1,16,84,9,55,55,220,3,41,9,16,2,3070,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,1,1,34,4,6,1,1,1,176,444,122,29,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3128,2,0,0,0,0,0,0,0,0,0,0,0,0
1789,1,1,34,4,6,1,1,1,176,444,122,29,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3128,2,0,0,0,0,0,0,0,0,0,0,0,0
1788,1,1,34,4,6,1,1,1,176,444,122,29,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3127,2,0,0,0,0,0,0,0,0,0,0,0,0
1788,1,1,34,4,6,1,1,1,176,444,122,29,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3127,2,0,0,0,0,0,0,0,0,0,0,0,0
1788,1,1,34,4,6,1,1,1,176,444,122,29,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3127,2,0,0,0,0,0,0,0,0,0,0,0,0
1757,1,1,30,6,6,1,1,1,167,443,123,27,1,3,1,16,85,9,55,55,220,3,41,9,16,2,3080,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,1,1,30,6,6,1,1,1,167,443,123,27,1,3,1,16,85,9,55,55,220,3,41,9,16,2,3078,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,1,1,34,4,6,1,1,1,176,446,123,29,1,3,1,16,85,9,55,55,220,5,41,9,16,2,3137,2,0,0,0,0,0,0,0,0,0,0,0,0
1794,1,1,34,4,6,1,1,1,176,446,123,29,1,3,1,16,85,9,55,55,220,5,41,9,16,2,3137,2,0,0,0,0,0,0,0,0,0,0,0,0
1795,1,1,34,4,6,1,1,1,176,446,123,29,1,3,1,16,85,9,55,55,220,5,41,9,16,2,3138,2,0,0,0,0,0,0,0,0,0,0,0,0
1794,1,1,34,4,6,1,1,1,176,446,123,29,1,3,1,16,85,9,55,55,220,5,41,9,16,2,3137,2,0,0,0,0,0,0,0,0,0,0,0,0
1755,1,1,30,6,6,1,1,1,167,443,123,27,1,3,1,16,85,9,55,55,220,3,41,9,16,2,3078,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,1,1,30,6,6,1,1,1,167,441,122,27,1,3,1,16,84,9,55,55,220,3,41,9,16,2,3069,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,1,1,30,6,6,1,1,1,167,442,123,27,1,3,1,16,84,9,55,55,221,3,41,9,16,2,3077,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,1,1,30,6,6,1,1,1,167,442,123,27,1,3,1,16,84,9,55,55,221,3,41,9,16,2,3078,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,1,1,30,6,6,1,1,1,167,442,123,27,1,3,1,16,84,9,55,55,221,3,41,9,16,2,3078,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,1,1,30,6,6,1,1,1,167,444,124,27,1,3,1,16,85,9,55,55,221,3,41,9,16,2,3087,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,1,1,34,4,6,1,1,1,176,447,124,29,1,3,1,16,85,9,55,55,221,5,41,9,16,2,3144,2,0,0,0,0,0,0,0,0,0,0,0,0
1760,1,1,30,6,6,1,1,1,167,444,124,27,1,3,1,16,85,9,55,55,221,3,41,9,16,2,3086,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,1,1,30,6,6,1,1,1,167,444,124,27,1,3,1,16,85,9,55,55,221,3,41,9,16,2,3086,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,1,1,28,4,6,1,1,1,167,444,124,27,1,3,1,16,85,9,55,55,221,3,41,9,16,2,3078,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,1,1,30,6,6,1,1,1,167,444,124,27,1,3,1,16,85,9,55,55,221,3,41,9,16,2,3087,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,1,1,30,6,6,1,1,1,167,442,123,27,1,3,1,16,84,9,55,55,221,3,41,9,16,2,3076,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,1,1,30,6,6,1,1,1,167,442,123,27,1,3,1,16,84,9,55,55,221,3,41,9,16,2,3076,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,1,1,30,6,6,1,1,1,167,443,124,27,1,3,1,16,85,9,55,55,221,3,41,9,16,2,3085,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,1,1,30,6,6,1,1,1,167,443,124,27,1,3,1,16,85,9,55,55,221,3,41,9,16,2,3084,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,1,1,30,6,6,1,1,1,167,443,124,27,1,3,1,16,85,9,55,55,221,3,41,9,16,2,3086,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,1,1,30,6,6,1,1,1,167,443,124,27,1,3,1,16,85,9,55,55,221,3,41,9,16,2,3085,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,1,1,30,6,6,1,1,1,167,443,124,27,1,3,1,16,85,9,55,55,221,3,41,9,16,2,3084,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,1,1,30,6,6,1,1,1,167,442,123,27,1,3,1,16,84,9,55,55,221,3,41,9,16,2,3078,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,1,1,30,6,6,1,1,1,167,442,123,27,1,3,1,16,84,9,55,55,221,3,41,9,16,2,3076,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,1,1,34,4,6,1,1,1,176,445,123,29,1,3,1,16,84,9,55,55,221,5,41,9,16,2,3135,2,0,0,0,0,0,0,0,0,0,0,0,0
1795,1,1,34,4,6,1,1,1,176,445,123,29,1,3,1,16,84,9,55,55,221,5,41,9,16,2,3137,2,0,0,0,0,0,0,0,0,0,0,0,0
1759,1,1,30,6,6,1,1,1,167,444,124,27,1,3,1,16,85,9,55,55,221,3,41,9,16,2,3085,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,1,1,30,6,6,1,1,1,167,444,124,27,1,3,1,16,85,9,55,55,221,3,41,9,16,2,3085,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,1,1,34,4,6,1,1,1,176,447,124,29,1,3,1,16,85,9,55,55,221,5,41,9,16,2,3143,2,0,0,0,0,0,0,0,0,0,0,0,0
1759,1,1,30,6,6,1,1,1,167,444,124,27,1,3,1,16,85,9,55,55,221,3,41,9,16,2,3085,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,1,1,30,6,6,1,1,1,167,444,124,27,1,3,1,16,85,9,55,55,221,3,41,9,16,2,3086,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,1,1,34,4,6,1,1,1,176,447,124,29,1,3,1,16,85,9,55,55,221,5,41,9,16,2,3143,2,0,0,0,0,0,0,0,0,0,0,0,0
1797,1,1,34,4,6,1,1,1,176,447,124,29,1,3,1,16,85,9,55,55,221,5,41,9,16,2,3143,2,0,0,0,0,0,0,0,0,0,0,0,0
1798,1,1,34,4,6,1,1,1,176,447,124,29,1,3,1,16,85,9,55,55,221,5,41,9,16,2,3144,2,0,0,0,0,0,0,0,0,0,0,0,0
1759,1,1,30,6,6,1,1,1,167,444,124,27,1,3,1,16,85,9,55,55,221,3,41,9,16,2,3085,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,1,1,30,6,6,1,1,1,167,444,124,27,1,3,1,16,85,9,55,55,221,3,41,9,16,2,3085,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,1,1,30,6,6,1,1,1,167,444,124,27,1,3,1,16,85,9,55,55,221,3,41,9,16,2,3085,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,1,1,30,6,6,1,1,1,174,452,124,27,1,3,1,18,95,9,55,55,221,3,41,11,16,2,3155,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,1,1,30,6,6,1,1,1,174,452,124,27,1,3,1,18,95,9,55,55,221,3,41,11,16,2,3155,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,1,1,30,6,6,1,1,1,174,452,124,27,1,3,1,18,95,9,55,55,221,3,41,11,16,2,3156,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,1,1,34,4,6,1,1,1,183,455,124,29,1,3,1,18,95,9,55,55,221,5,41,11,16,2,3214,2,0,0,0,0,0,0,0,0,0,0,0,0
1796,1,1,30,6,6,1,1,1,174,450,123,27,1,3,1,18,94,9,55,55,221,3,41,11,16,2,3147,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,1,1,30,6,6,1,1,1,174,450,123,27,1,3,1,18,94,9,55,55,221,3,41,11,16,2,3146,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,1,1,34,4,6,1,1,1,183,453,123,29,1,3,1,18,94,9,55,55,221,5,41,11,16,2,3204,2,0,0,0,0,0,0,0,0,0,0,0,0
1834,1,1,34,4,6,1,1,1,183,453,123,29,1,3,1,18,94,9,55,55,221,5,41,11,16,2,3205,2,0,0,0,0,0,0,0,0,0,0,0,0
1834,1,1,34,4,6,1,1,1,183,453,123,29,1,3,1,18,94,9,55,55,221,5,41,11,16,2,3205,2,0,0,0,0,0,0,0,0,0,0,0,0
1800,1,1,30,6,6,1,1,1,174,451,124,27,1,3,1,18,95,9,55,55,221,3,41,11,16,2,3154,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,1,1,34,4,6,1,1,1,183,453,123,29,1,3,1,18,94,9,55,55,221,5,41,11,16,2,3208,2,0,0,0,0,0,0,0,0,0,0,0,0
1797,1,1,30,6,6,1,1,1,174,450,123,27,1,3,1,18,94,9,55,55,221,3,41,11,16,2,3148,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,1,1,30,6,6,1,1,1,174,450,123,27,1,3,1,18,94,9,55,55,221,3,41,11,16,2,3149,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,1,1,34,4,6,1,1,1,183,453,123,29,1,3,1,18,94,9,55,55,221,5,41,11,16,2,3206,2,0,0,0,0,0,0,0,0,0,0,0,0
1835,1,1,34,4,6,1,1,1,183,453,123,29,1,3,1,18,94,9,55,55,221,5,41,11,16,2,3206,2,0,0,0,0,0,0,0,0,0,0,0,0
1836,1,1,34,4,6,1,1,1,183,453,123,29,1,3,1,18,94,9,55,55,221,5,41,11,16,2,3207,2,0,0,0,0,0,0,0,0,0,0,0,0
1836,1,1,34,4,6,1,1,1,183,453,123,29,1,3,1,18,94,9,55,55,221,5,41,11,16,2,3207,2,0,0,0,0,0,0,0,0,0,0,0,0
1799,1,1,30,6,6,1,1,1,174,450,123,27,1,3,1,18,94,9,55,55,221,3,41,11,16,2,3150,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,1,1,34,4,6,1,1,1,183,453,123,29,1,3,1,18,94,9,55,55,221,5,41,11,16,2,3206,2,0,0,0,0,0,0,0,0,0,0,0,0
1798,1,1,30,6,6,1,1,1,174,450,123,27,1,3,1,18,94,9,55,55,221,3,41,11,16,2,3149,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,1,1,34,4,6,1,1,1,183,455,124,29,1,3,1,18,95,9,55,55,221,5,41,11,16,2,3214,2,0,0,0,0,0,0,0,0,0,0,0,0
1838,1,1,34,4,6,1,1,1,183,455,124,29,1,3,1,18,95,9,55,55,221,5,41,11,16,2,3213,2,0,0,0,0,0,0,0,0,0,0,0,0
1839,1,1,34,4,6,1,1,1,183,455,124,29,1,3,1,18,95,9,55,55,221,5,41,11,16,2,3214,2,0,0,0,0,0,0,0,0,0,0,0,0
1839,1,1,34,4,6,1,1,1,183,455,124,29,1,3,1,18,95,9,55,55,221,5,41,11,16,2,3214,2,0,0,0,0,0,0,0,0,0,0,0,0
1838,1,1,34,4,6,1,1,1,183,455,124,29,1,3,1,18,95,9,55,55,221,5,41,11,16,2,3213,2,0,0,0,0,0,0,0,0,0,0,0,0
1831,1,1,34,4,6,1,1,1,183,453,122,29,1,3,1,18,95,9,55,55,220,5,41,11,16,2,3201,2,0,0,0,0,0,0,0,0,0,0,0,0
1830,1,1,34,4,6,1,1,1,183,453,122,29,1,3,1,18,95,9,55,55,220,5,41,11,16,2,3200,2,0,0,0,0,0,0,0,0,0,0,0,0
1853,1,1,34,4,6,1,1,1,183,458,128,29,1,3,1,18,94,9,55,55,227,5,41,11,16,2,3240,2,0,0,0,0,0,0,0,0,0,0,0,0
1853,1,1,34,4,6,1,1,1,183,458,128,29,1,3,1,18,94,9,55,55,227,5,41,11,16,2,3240,2,0,0,0,0,0,0,0,0,0,0,0,0
1857,1,1,34,4,6,1,1,1,183,460,129,29,1,3,1,18,95,9,55,55,227,5,41,11,16,2,3248,2,0,0,0,0,0,0,0,0,0,0,0,0
1858,1,1,34,4,6,1,1,1,183,460,129,29,1,3,1,18,95,9,55,55,227,5,41,11,16,2,3249,2,0,0,0,0,0,0,0,0,0,0,0,0
1858,1,1,34,4,6,1,1,1,183,460,129,29,1,3,1,18,95,9,55,55,227,5,41,11,16,2,3249,2,0,0,0,0,0,0,0,0,0,0,0,0
1819,1,1,30,6,6,1,1,1,174,457,129,27,1,3,1,18,95,9,55,55,227,3,41,11,16,2,3190,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,1,1,34,4,6,1,1,1,183,458,128,29,1,3,1,18,94,9,55,55,227,5,41,11,16,2,3240,2,0,0,0,0,0,0,0,0,0,0,0,0
1854,1,1,34,4,6,1,1,1,183,458,128,29,1,3,1,18,94,9,55,55,227,5,41,11,16,2,3241,2,0,0,0,0,0,0,0,0,0,0,0,0
1814,1,1,30,6,6,1,1,1,174,455,128,27,1,3,1,18,94,9,55,55,227,3,41,11,16,2,3181,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,1,1,30,6,6,1,1,1,174,457,129,27,1,3,1,18,95,9,55,55,227,3,41,11,16,2,3190,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,1,1,34,4,6,1,1,1,183,460,129,29,1,3,1,18,95,9,55,55,227,5,41,11,16,2,3248,2,0,0,0,0,0,0,0,0,0,0,0,0
1857,1,1,34,4,6,1,1,1,183,460,129,29,1,3,1,18,95,9,55,55,227,5,41,11,16,2,3248,2,0,0,0,0,0,0,0,0,0,0,0,0
1834,1,1,29,6,6,1,1,1,174,459,131,27,1,3,1,18,95,9,57,57,229,3,41,11,16,2,3214,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,1,1,29,6,6,1,1,1,174,459,131,27,1,3,1,18,95,9,57,57,229,3,41,11,16,2,3214,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,1,1,33,4,6,1,1,1,183,462,131,29,1,3,1,18,95,9,57,57,229,5,41,11,16,2,3272,2,0,0,0,0,0,0,0,0,0,0,0,0
1829,1,1,29,6,6,1,1,1,174,457,130,27,1,3,1,18,94,9,57,57,229,3,41,11,16,2,3205,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,1,1,33,4,6,1,1,1,183,460,130,29,1,3,1,18,94,9,57,57,229,5,41,11,16,2,3263,2,0,0,0,0,0,0,0,0,0,0,0,0
1830,1,1,29,6,6,1,1,1,174,457,130,27,1,3,1,18,94,9,57,57,229,3,41,11,16,2,3206,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,1,1,33,4,6,1,1,1,183,462,131,29,1,3,1,18,95,9,57,57,229,5,41,11,16,2,3273,2,0,0,0,0,0,0,0,0,0,0,0,0
1835,1,1,29,6,6,1,1,1,174,459,131,27,1,3,1,18,95,9,57,57,229,3,41,11,16,2,3215,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,1,1,29,6,6,1,1,1,174,459,131,27,1,3,1,18,95,9,57,57,229,3,41,11,16,2,3215,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,1,1,29,6,6,1,1,1,174,459,131,27,1,3,1,18,95,9,57,57,229,3,41,11,16,2,3215,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,1,1,33,4,6,1,1,1,183,458,129,29,1,3,1,18,93,9,57,57,229,5,41,11,16,2,3256,2,0,0,0,0,0,0,0,0,0,0,0,0
1864,1,1,33,4,6,1,1,1,183,458,129,29,1,3,1,18,93,9,57,57,229,5,41,11,16,2,3256,2,0,0,0,0,0,0,0,0,0,0,0,0
1826,1,1,29,6,6,1,1,1,174,455,129,27,1,3,1,18,93,9,57,57,229,3,41,11,16,2,3198,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,1,1,33,4,6,1,1,1,183,458,129,29,1,3,1,18,93,9,57,57,229,5,41,11,16,2,3256,2,0,0,0,0,0,0,0,0,0,0,0,0
1826,1,1,29,6,6,1,1,1,174,455,129,27,1,3,1,18,93,9,57,57,229,3,41,11,16,2,3198,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,1,1,29,6,6,1,1,1,174,455,129,27,1,3,1,18,93,9,57,57,229,3,41,11,16,2,3197,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,1,1,29,6,6,1,1,1,174,455,129,27,1,3,1,18,93,9,57,57,229,3,41,11,16,2,3197,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,1,1,29,6,6,1,1,1,174,457,130,27,1,3,1,18,94,9,57,57,229,3,41,11,16,2,3206,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,1,1,33,4,6,1,1,1,183,460,130,29,1,3,1,18,94,9,57,57,229,5,41,11,16,2,3264,2,0,0,0,0,0,0,0,0,0,0,0,0
1867,1,1,33,4,6,1,1,1,183,459,130,29,1,3,1,18,94,9,57,57,229,5,41,11,16,2,3262,2,0,0,0,0,0,0,0,0,0,0,0,0
1828,1,1,29,6,6,1,1,1,174,456,130,27,1,3,1,18,94,9,57,57,229,3,41,11,16,2,3203,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,1,1,33,4,6,1,1,1,183,458,129,29,1,3,1,18,93,9,57,57,229,5,41,11,16,2,3256,2,0,0,0,0,0,0,0,0,0,0,0,0
1865,1,1,33,4,6,1,1,1,183,459,130,29,1,3,1,18,94,9,57,57,228,5,41,11,16,2,3259,2,0,0,0,0,0,0,0,0,0,0,0,0
1864,1,1,33,4,6,1,1,1,183,459,130,29,1,3,1,18,94,9,57,57,228,5,41,11,16,2,3258,2,0,0,0,0,0,0,0,0,0,0,0,0
1821,1,1,29,6,6,1,1,1,174,454,129,27,1,3,1,18,93,9,57,57,228,3,41,11,16,2,3191,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,1,1,29,6,6,1,1,1,174,454,129,27,1,3,1,18,93,9,57,57,228,3,41,11,16,2,3191,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,1,1,29,6,6,1,1,1,174,454,129,27,1,3,1,18,93,9,57,57,228,3,41,11,16,2,3191,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,1,1,33,4,6,1,1,1,183,457,129,29,1,3,1,18,93,9,57,57,228,5,41,11,16,2,3250,2,0,0,0,0,0,0,0,0,0,0,0,0
1821,1,1,29,6,6,1,1,1,174,454,129,27,1,3,1,18,93,9,57,57,228,3,41,11,16,2,3191,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,1,1,29,6,6,1,1,1,174,454,129,27,1,3,1,18,93,9,57,57,228,3,41,11,16,2,3191,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,1,1,29,6,6,1,1,1,174,454,129,27,1,3,1,18,93,9,57,57,228,3,41,11,16,2,3192,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,1,1,29,6,6,1,1,1,174,454,129,27,1,3,1,18,93,9,57,57,228,3,41,11,16,2,3192,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,1,1,33,4,6,1,1,1,183,459,130,29,1,3,1,18,94,9,57,57,228,5,41,11,16,2,3260,2,0,0,0,0,0,0,0,0,0,0,0,0
1827,1,1,29,6,6,1,1,1,174,456,130,27,1,3,1,18,94,9,57,57,228,3,41,11,16,2,3201,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,1,1,29,6,6,1,1,1,174,454,129,27,1,3,1,18,93,9,57,57,228,3,41,11,16,2,3192,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,1,1,33,4,6,1,1,1,183,459,130,29,1,3,1,18,94,9,57,57,228,5,41,11,16,2,3260,2,0,0,0,0,0,0,0,0,0,0,0,0
1826,1,1,29,6,6,1,1,1,174,456,130,27,1,3,1,18,94,9,57,57,228,3,41,11,16,2,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,1,1,29,6,6,1,1,1,174,456,130,27,1,3,1,18,94,9,57,57,228,3,41,11,16,2,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,1,1,33,4,6,1,1,1,183,459,130,29,1,3,1,18,94,9,57,57,228,5,41,11,16,2,3258,2,0,0,0,0,0,0,0,0,0,0,0,0
1864,1,1,33,4,6,1,1,1,183,459,130,29,1,3,1,18,94,9,57,57,228,5,41,11,16,2,3258,2,0,0,0,0,0,0,0,0,0,0,0,0
1865,1,1,33,4,6,1,1,1,183,459,130,29,1,3,1,18,94,9,57,57,228,5,41,11,16,2,3259,2,0,0,0,0,0,0,0,0,0,0,0,0
1819,1,1,29,6,6,1,1,1,174,453,128,27,1,3,1,18,93,9,57,57,227,3,41,11,16,2,3186,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,1,1,29,6,6,1,1,1,174,453,128,27,1,3,1,18,93,9,57,57,227,3,41,11,16,2,3186,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,1,1,29,6,6,1,1,1,174,453,128,27,1,3,1,18,93,9,57,57,227,3,41,11,16,2,3184,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,1,1,29,6,6,1,1,1,174,453,128,27,1,3,1,18,93,9,57,57,227,3,41,11,16,2,3184,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,1,1,29,6,6,1,1,1,174,453,128,27,1,3,1,18,93,9,57,57,227,3,41,11,16,2,3184,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,1,1,29,6,6,1,1,1,174,453,128,27,1,3,1,18,93,9,57,57,227,3,41,11,16,2,3184,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,1,1,29,6,6,1,1,1,174,453,128,27,1,3,1,18,93,9,57,57,227,3,41,11,16,2,3185,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,1,1,29,6,6,1,1,1,174,455,129,27,1,3,1,18,94,9,57,57,227,3,41,11,16,2,3194,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,1,1,29,6,6,1,1,1,174,453,128,27,1,3,1,18,93,9,57,57,227,3,41,11,16,2,3184,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,1,1,29,6,6,1,1,1,174,453,128,27,1,3,1,18,93,9,57,57,227,3,41,11,16,2,3184,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,1,1,29,6,6,1,1,1,174,455,129,27,1,3,1,18,94,9,57,57,227,3,41,11,16,2,3193,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,1,1,33,4,6,1,1,1,183,458,129,29,1,3,1,18,94,9,57,57,227,5,41,11,16,2,3252,2,0,0,0,0,0,0,0,0,0,0,0,0
1822,1,1,29,6,6,1,1,1,174,455,129,27,1,3,1,18,94,9,57,57,227,3,41,11,16,2,3193,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,1,1,29,6,6,1,1,1,174,455,129,27,1,3,1,18,94,9,57,57,227,3,41,11,16,2,3194,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,1,1,29,6,6,1,1,1,174,455,129,27,1,3,1,18,94,9,57,57,227,3,41,11,16,2,3193,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,1,1,29,6,6,1,1,1,174,455,129,27,1,3,1,18,94,9,57,57,227,3,41,11,16,2,3194,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,1,1,29,6,6,1,1,1,174,452,127,27,1,3,1,18,93,9,57,57,226,3,41,11,16,2,3179,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,1,1,29,6,6,1,1,1,174,453,128,27,1,3,1,18,94,9,57,57,226,3,41,11,16,2,3187,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,1,1,33,4,6,1,1,1,183,456,128,29,1,3,1,18,94,9,57,57,226,5,41,11,16,2,3245,2,0,0,0,0,0,0,0,0,0,0,0,0
1853,1,1,33,4,6,1,1,1,183,455,127,29,1,3,1,18,93,9,57,57,226,5,41,11,16,2,3237,2,0,0,0,0,0,0,0,0,0,0,0,0
1852,1,1,33,4,6,1,1,1,183,455,127,29,1,3,1,18,93,9,57,57,226,5,41,11,16,2,3236,2,0,0,0,0,0,0,0,0,0,0,0,0
1857,1,1,33,4,6,1,1,1,183,456,128,29,1,3,1,18,94,9,57,57,226,5,41,11,16,2,3244,2,0,0,0,0,0,0,0,0,0,0,0,0
1857,1,1,33,4,6,1,1,1,183,456,128,29,1,3,1,18,94,9,57,57,226,5,41,11,16,2,3244,2,0,0,0,0,0,0,0,0,0,0,0,0
